stp2loop16-63um-in-loop1pts-10um-25deg-250rpm05/12/202208:50:59	
Time (seconds)	Raw Heat Rate (uJ / s)
6806	-91,92828496
6807	-91,92317156
6808	-91,91843754
6809	-91,91436559
6810	-91,91108322
6811	-91,90866457
6812	-91,90721108
6813	-91,90686367
6814	-91,907645
6815	-91,90944922
6816	-91,91212142
6817	-91,91539654
6818	-91,91897937
6819	-91,92272883
6820	-91,92653023
6821	-91,93034036
6822	-91,93412966
6823	-91,93769074
6824	-91,94082747
6825	-91,94355243
6826	-91,94585382
6827	-91,94763848
6828	-91,94884575
6829	-91,94946598
6830	-91,94952276
6831	-91,94904886
6832	-91,94815557
6833	-91,94692386
6834	-91,94541198
6835	-91,94371634
6836	-91,94185928
6837	-91,93994381
6838	-91,93813573
6839	-91,93651773
6840	-91,9351028
6841	-91,93397872
6842	-91,93318158
6843	-91,93270923
6844	-91,93255509
6845	-91,93265176
6846	-91,93291094
6847	-91,93324604
6848	-91,93362591
6849	-91,93401709
6850	-91,93435354
6851	-91,9345894
6852	-91,93465597
6853	-91,93450685
6854	-91,93409018
6855	-91,93337698
6856	-91,93234597
6857	-91,93101847
6858	-91,92945439
6859	-91,92768143
6860	-91,92572423
6861	-91,92367225
6862	-91,92164316
6863	-91,91973005
6864	-91,91795221
6865	-91,91637252
6866	-91,91509003
6867	-91,91411236
6868	-91,91344359
6869	-91,91310733
6870	-91,91306436
6871	-91,91322389
6872	-91,91349204
6873	-91,91383806
6874	-91,91431337
6875	-91,91494392
6876	-91,91567982
6877	-91,91650252
6878	-91,91736374
6879	-91,91815509
6880	-91,91875723
6881	-91,91906969
6882	-91,91907912
6883	-91,91883525
6884	-91,91841684
6885	-91,91792005
6886	-91,91741139
6887	-91,91697738
6888	-91,91664112
6889	-91,91629642
6890	-91,91585885
6891	-91,91532031
6892	-91,91454549
6893	-91,91343477
6894	-91,91203301
6895	-91,91045023
6896	-91,90888371
6897	-91,90749624
6898	-91,90630471
6899	-91,90526001
6900	-91,9042588
6901	-91,90324522
6902	-91,90217598
6903	-91,90097403
6904	-91,89966214
6905	-91,89831135
6906	-91,89701765
6907	-91,89588555
6908	-91,89497454
6909	-91,89431738
6910	-91,89395103
6911	-91,89377914
6912	-91,89369445
6913	-91,8936168
6914	-91,89352833
6915	-91,89353876
6916	-91,89369863
6917	-91,89390357
6918	-91,89404667
6919	-91,89406388
6920	-91,893911
6921	-91,89351378
6922	-91,89295664
6923	-91,89245208
6924	-91,89212402
6925	-91,8919485
6926	-91,89188216
6927	-91,89186167
6928	-91,89181681
6929	-91,89163522
6930	-91,8911972
6931	-91,89053007
6932	-91,88979827
6933	-91,88917591
6934	-91,88878663
6935	-91,88871355
6936	-91,88892232
6937	-91,88931869
6938	-91,88972005
6939	-91,89001757
6940	-91,89020007
6941	-91,89032961
6942	-91,89045083
6943	-91,89063677
6944	-91,8910036
6945	-91,89161542
6946	-91,89241065
6947	-91,89327144
6948	-91,89404841
6949	-91,8945554
6950	-91,89465766
6951	-91,89450132
6952	-91,89428324
6953	-91,89415294
6954	-91,89416581
6955	-91,89428679
6956	-91,89446805
6957	-91,89465975
6958	-91,89484016
6959	-91,8949624
6960	-91,894885
6961	-91,89456605
6962	-91,89408831
6963	-91,89353269
6964	-91,89308682
6965	-91,89291916
6966	-91,89299573
6967	-91,89316837
6968	-91,8933293
6969	-91,89347229
6970	-91,89366615
6971	-91,89391977
6972	-91,89427506
6973	-91,89467675
6974	-91,89511096
6975	-91,89574918
6976	-91,89678566
6977	-91,89833058
6978	-91,90059942
6979	-91,90356355
6980	-91,90709052
6981	-91,91109404
6982	-91,91552415
6983	-91,92021918
6984	-91,92498064
6985	-91,92969437
6986	-91,93429418
6987	-91,93878796
6988	-91,94327814
6989	-91,9477977
6990	-91,95222314
6991	-91,95641582
6992	-91,96027966
6993	-91,96351624
6994	-91,9659479
6995	-91,9676018
6996	-91,96854599
6997	-91,96888868
6998	-91,96883408
6999	-91,96854767
7000	-91,96808713
7001	-91,96750214
7002	-91,96682564
7003	-91,96607064
7004	-91,96522572
7005	-91,96431399
7006	-91,96336834
7007	-91,96243502
7008	-91,96163625
7009	-91,96111044
7010	-91,96088769
7011	-91,96092169
7012	-91,96119224
7013	-91,96169705
7014	-91,96254881
7015	-91,96384026
7016	-91,9655458
7017	-91,96757422
7018	-91,96982577
7019	-91,97233358
7020	-91,9752564
7021	-91,97855534
7022	-91,98196753
7023	-91,98532005
7024	-91,98848923
7025	-91,99138638
7026	-91,99399242
7027	-91,9962926
7028	-91,99829737
7029	-91,99994701
7030	-92,00121448
7031	-92,00220225
7032	-92,00295908
7033	-92,0035224
7034	-92,00387233
7035	-92,00387161
7036	-92,00340429
7037	-92,00253839
7038	-92,00143009
7039	-92,00020682
7040	-91,9989397
7041	-91,99768045
7042	-91,9965
7043	-91,99547424
7044	-91,99464637
7045	-91,99399111
7046	-91,9934048
7047	-91,99286651
7048	-91,99238312
7049	-91,99198683
7050	-91,99172782
7051	-91,99170619
7052	-91,99188323
7053	-91,9920618
7054	-91,99210303
7055	-91,99193358
7056	-91,99152914
7057	-91,99088715
7058	-91,99000606
7059	-91,98887879
7060	-91,98750527
7061	-91,98597291
7062	-91,98432998
7063	-91,98259028
7064	-91,9807035
7065	-91,97867762
7066	-91,97659399
7067	-91,97463906
7068	-91,97302594
7069	-91,97189083
7070	-91,97132607
7071	-91,97129331
7072	-91,97167358
7073	-91,97231342
7074	-91,97312654
7075	-91,974155
7076	-91,97543639
7077	-91,97694597
7078	-91,97870078
7079	-91,9806825
7080	-91,9828201
7081	-91,98501868
7082	-91,98714383
7083	-91,98909429
7084	-91,99078394
7085	-91,99216409
7086	-91,99330573
7087	-91,9942723
7088	-91,99506362
7089	-91,99565029
7090	-91,99591986
7091	-91,99579682
7092	-91,99538563
7093	-91,9947324
7094	-91,99386479
7095	-91,99281952
7096	-91,99165353
7097	-91,99043849
7098	-91,98922204
7099	-91,98801462
7100	-91,98684792
7101	-91,98570245
7102	-91,98455437
7103	-91,98351514
7104	-91,98267878
7105	-91,98211107
7106	-91,98183631
7107	-91,98175703
7108	-91,98182015
7109	-91,98196866
7110	-91,9821533
7111	-91,98230516
7112	-91,98243675
7113	-91,98261969
7114	-91,98290547
7115	-91,98324873
7116	-91,98362992
7117	-91,98409424
7118	-91,98465819
7119	-91,98534519
7120	-91,9861588
7121	-91,98706091
7122	-91,98806493
7123	-91,98914922
7124	-91,99037353
7125	-91,99177424
7126	-91,99334846
7127	-91,99502318
7128	-91,99670389
7129	-91,99835301
7130	-91,99998269
7131	-92,00157653
7132	-92,00304275
7133	-92,00433075
7134	-92,00540893
7135	-92,00623773
7136	-92,00679951
7137	-92,0071016
7138	-92,00724068
7139	-92,00735864
7140	-92,00752206
7141	-92,00792463
7142	-92,00870127
7143	-92,00980361
7144	-92,01116088
7145	-92,01268513
7146	-92,01432789
7147	-92,01613279
7148	-92,01812428
7149	-92,02034609
7150	-92,02283289
7151	-92,02565378
7152	-92,02881417
7153	-92,03223603
7154	-92,03582316
7155	-92,03943064
7156	-92,04277541
7157	-92,04575688
7158	-92,04848092
7159	-92,05110308
7160	-92,05383002
7161	-92,05684463
7162	-92,06012181
7163	-92,06349921
7164	-92,06680214
7165	-92,06995875
7166	-92,07290635
7167	-92,07565945
7168	-92,07824637
7169	-92,0805376
7170	-92,08254838
7171	-92,08440463
7172	-92,08618061
7173	-92,08791162
7174	-92,08960583
7175	-92,09123329
7176	-92,09272766
7177	-92,0941057
7178	-92,09552972
7179	-92,09711855
7180	-92,0988435
7181	-92,10066025
7182	-92,10255844
7183	-92,1045735
7184	-92,10684492
7185	-92,10945546
7186	-92,11235138
7187	-92,11536423
7188	-92,11836462
7189	-92,12117777
7190	-92,12365599
7191	-92,12574902
7192	-92,12755832
7193	-92,12914285
7194	-92,13050274
7195	-92,13169326
7196	-92,13269793
7197	-92,13341276
7198	-92,13375677
7199	-92,13372372
7200	-92,13333502
7201	-92,13266778
7202	-92,13175728
7203	-92,13049814
7204	-92,12896391
7205	-92,12724943
7206	-92,12540738
7207	-92,12342531
7208	-92,12121503
7209	-92,1187483
7210	-92,11607899
7211	-92,11328141
7212	-92,11046426
7213	-92,10772409
7214	-92,105058
7215	-92,10244256
7216	-92,09982454
7217	-92,09727445
7218	-92,09501193
7219	-92,09309454
7220	-92,09143105
7221	-92,08988831
7222	-92,08840618
7223	-92,08702815
7224	-92,08575835
7225	-92,08456044
7226	-92,08342155
7227	-92,08233035
7228	-92,08128544
7229	-92,08035847
7230	-92,07965969
7231	-92,079303
7232	-92,07927563
7233	-92,07931441
7234	-92,07927547
7235	-92,07911105
7236	-92,07882669
7237	-92,07842597
7238	-92,07787831
7239	-92,07723295
7240	-92,07649532
7241	-92,07564882
7242	-92,07470094
7243	-92,07370291
7244	-92,07266824
7245	-92,07155567
7246	-92,07026897
7247	-92,0687666
7248	-92,06724417
7249	-92,06582026
7250	-92,06463502
7251	-92,06380127
7252	-92,06329145
7253	-92,06307353
7254	-92,0631036
7255	-92,06332135
7256	-92,06361386
7257	-92,0636974
7258	-92,06324961
7259	-92,06210564
7260	-92,0601753
7261	-92,0577092
7262	-92,05503704
7263	-92,05232031
7264	-92,04967418
7265	-92,04714174
7266	-92,04473725
7267	-92,04247252
7268	-92,04028676
7269	-92,03805859
7270	-92,03576704
7271	-92,0335474
7272	-92,03158659
7273	-92,03009321
7274	-92,02916844
7275	-92,02887036
7276	-92,02896979
7277	-92,02921754
7278	-92,02951318
7279	-92,02979765
7280	-92,03004302
7281	-92,03015046
7282	-92,02997078
7283	-92,02947216
7284	-92,02874429
7285	-92,02788428
7286	-92,02693352
7287	-92,02598779
7288	-92,02505595
7289	-92,02408294
7290	-92,02300028
7291	-92,02175766
7292	-92,02034827
7293	-92,01877875
7294	-92,01697288
7295	-92,01485978
7296	-92,01255794
7297	-92,01033755
7298	-92,00844452
7299	-92,0069072
7300	-92,00571586
7301	-92,00487075
7302	-92,0043444
7303	-92,0041224
7304	-92,00417587
7305	-92,00449417
7306	-92,00515675
7307	-92,00625015
7308	-92,00781792
7309	-92,00998542
7310	-92,01276682
7311	-92,01595215
7312	-92,01927799
7313	-92,02247307
7314	-92,02545025
7315	-92,0281713
7316	-92,03060655
7317	-92,03280822
7318	-92,03484444
7319	-92,03677824
7320	-92,03868694
7321	-92,04057946
7322	-92,04235506
7323	-92,0438733
7324	-92,04510241
7325	-92,04612278
7326	-92,04699205
7327	-92,04772308
7328	-92,04837117
7329	-92,04892249
7330	-92,04931709
7331	-92,04954262
7332	-92,04960194
7333	-92,04959898
7334	-92,04963351
7335	-92,04973257
7336	-92,04983656
7337	-92,04984549
7338	-92,04965343
7339	-92,04900306
7340	-92,04774714
7341	-92,04597666
7342	-92,04388685
7343	-92,04165065
7344	-92,0393736
7345	-92,03704574
7346	-92,03459231
7347	-92,03197776
7348	-92,02907833
7349	-92,02590694
7350	-92,02252594
7351	-92,0190244
7352	-92,01558959
7353	-92,01233988
7354	-92,00934468
7355	-92,00661919
7356	-92,00414797
7357	-92,00183598
7358	-91,99951
7359	-91,99716136
7360	-91,99490679
7361	-91,99283682
7362	-91,99101175
7363	-91,9895078
7364	-91,98831291
7365	-91,98731046
7366	-91,98638183
7367	-91,98544224
7368	-91,98448221
7369	-91,98361698
7370	-91,98294741
7371	-91,98249664
7372	-91,98225428
7373	-91,98222692
7374	-91,98233959
7375	-91,98249976
7376	-91,98264312
7377	-91,98265573
7378	-91,98240928
7379	-91,98176987
7380	-91,98068237
7381	-91,97917378
7382	-91,97731037
7383	-91,97513454
7384	-91,97265595
7385	-91,96991028
7386	-91,96690153
7387	-91,96371573
7388	-91,9604833
7389	-91,95727504
7390	-91,95417425
7391	-91,95120676
7392	-91,94833746
7393	-91,94550301
7394	-91,9426886
7395	-91,93996515
7396	-91,93742509
7397	-91,93514749
7398	-91,93330077
7399	-91,93214938
7400	-91,9318977
7401	-91,93260834
7402	-91,93420847
7403	-91,93653756
7404	-91,93934509
7405	-91,94241097
7406	-91,9457207
7407	-91,94927371
7408	-91,95301048
7409	-91,95680076
7410	-91,96049101
7411	-91,96394797
7412	-91,96709402
7413	-91,96993438
7414	-91,97238637
7415	-91,97432444
7416	-91,97571546
7417	-91,97661383
7418	-91,97706268
7419	-91,97718612
7420	-91,97702241
7421	-91,97648143
7422	-91,97550649
7423	-91,97421373
7424	-91,9728519
7425	-91,97165784
7426	-91,97082895
7427	-91,97039792
7428	-91,97030069
7429	-91,97053514
7430	-91,97112688
7431	-91,97206344
7432	-91,97325629
7433	-91,97463378
7434	-91,97619592
7435	-91,97801566
7436	-91,98010878
7437	-91,98244879
7438	-91,98490106
7439	-91,98719618
7440	-91,98914688
7441	-91,99065225
7442	-91,99162802
7443	-91,99206438
7444	-91,99196503
7445	-91,99131839
7446	-91,99018102
7447	-91,98861525
7448	-91,98671869
7449	-91,98456992
7450	-91,98221661
7451	-91,97970557
7452	-91,97717663
7453	-91,97475651
7454	-91,97255505
7455	-91,97064083
7456	-91,96901902
7457	-91,96771763
7458	-91,96664767
7459	-91,96562335
7460	-91,9644632
7461	-91,96301132
7462	-91,96120477
7463	-91,95905474
7464	-91,95664071
7465	-91,95414115
7466	-91,95174851
7467	-91,94958642
7468	-91,94768001
7469	-91,9460335
7470	-91,94463031
7471	-91,94340085
7472	-91,94234366
7473	-91,94150433
7474	-91,94086191
7475	-91,94043118
7476	-91,94027807
7477	-91,94042159
7478	-91,94086652
7479	-91,94164783
7480	-91,94269699
7481	-91,94389795
7482	-91,94512986
7483	-91,94637319
7484	-91,94764143
7485	-91,94896614
7486	-91,95037871
7487	-91,95183273
7488	-91,95326419
7489	-91,95469565
7490	-91,95621117
7491	-91,95790547
7492	-91,95994239
7493	-91,96234482
7494	-91,96495369
7495	-91,96748781
7496	-91,96978131
7497	-91,9717431
7498	-91,97335345
7499	-91,9746435
7500	-91,97559461
7501	-91,97624446
7502	-91,97660875
7503	-91,97674679
7504	-91,97677431
7505	-91,97668846
7506	-91,97641568
7507	-91,97588863
7508	-91,9751031
7509	-91,97406887
7510	-91,97293296
7511	-91,97184718
7512	-91,9709255
7513	-91,97022205
7514	-91,96973454
7515	-91,96950428
7516	-91,96958361
7517	-91,96993693
7518	-91,97046013
7519	-91,97103412
7520	-91,9716171
7521	-91,97221588
7522	-91,97278733
7523	-91,97336446
7524	-91,9739854
7525	-91,97470474
7526	-91,97555796
7527	-91,97655899
7528	-91,97775575
7529	-91,9791688
7530	-91,98068274
7531	-91,9821056
7532	-91,98340271
7533	-91,98449873
7534	-91,9852867
7535	-91,98569351
7536	-91,98557471
7537	-91,98488574
7538	-91,98364418
7539	-91,9818858
7540	-91,97972257
7541	-91,97723072
7542	-91,97439865
7543	-91,9712146
7544	-91,96774333
7545	-91,96407895
7546	-91,96034741
7547	-91,95668186
7548	-91,95330311
7549	-91,95034103
7550	-91,94781068
7551	-91,94578907
7552	-91,94431669
7553	-91,94335018
7554	-91,94284055
7555	-91,94261807
7556	-91,94260246
7557	-91,94279327
7558	-91,94312443
7559	-91,94351497
7560	-91,94393065
7561	-91,94434303
7562	-91,94470487
7563	-91,94490567
7564	-91,94496939
7565	-91,94496237
7566	-91,94492609
7567	-91,94485074
7568	-91,94474038
7569	-91,94471771
7570	-91,94490966
7571	-91,94535395
7572	-91,94612151
7573	-91,94730304
7574	-91,94887013
7575	-91,95079328
7576	-91,95308808
7577	-91,95570654
7578	-91,95864637
7579	-91,96195807
7580	-91,96561216
7581	-91,96948431
7582	-91,97355111
7583	-91,97776611
7584	-91,98205026
7585	-91,9863546
7586	-91,99067599
7587	-91,99491957
7588	-91,99889243
7589	-92,00253806
7590	-92,00589242
7591	-92,00896873
7592	-92,01179095
7593	-92,0143727
7594	-92,01657875
7595	-92,01832707
7596	-92,01964092
7597	-92,0204627
7598	-92,02085882
7599	-92,02088159
7600	-92,0205975
7601	-92,02008935
7602	-92,01948194
7603	-92,01893589
7604	-92,01853056
7605	-92,01827766
7606	-92,01812981
7607	-92,01807546
7608	-92,01814345
7609	-92,01845867
7610	-92,01916514
7611	-92,02034338
7612	-92,02211943
7613	-92,02442776
7614	-92,02716301
7615	-92,0301235
7616	-92,03298288
7617	-92,03558428
7618	-92,0378394
7619	-92,03969193
7620	-92,0411571
7621	-92,04227258
7622	-92,04309142
7623	-92,04371431
7624	-92,0441888
7625	-92,04451045
7626	-92,04465829
7627	-92,04458336
7628	-92,04431318
7629	-92,04391651
7630	-92,04350677
7631	-92,04323496
7632	-92,04311126
7633	-92,04317496
7634	-92,04354311
7635	-92,04422179
7636	-92,04519274
7637	-92,04642558
7638	-92,04775778
7639	-92,04898344
7640	-92,04999821
7641	-92,05083749
7642	-92,05147963
7643	-92,05185587
7644	-92,0518706
7645	-92,05153
7646	-92,050872
7647	-92,04997051
7648	-92,04880669
7649	-92,04730007
7650	-92,04549106
7651	-92,04349441
7652	-92,04146777
7653	-92,03956759
7654	-92,03791685
7655	-92,03653973
7656	-92,03539648
7657	-92,03444275
7658	-92,03364651
7659	-92,03295856
7660	-92,03229061
7661	-92,03158519
7662	-92,03081481
7663	-92,02999326
7664	-92,02912711
7665	-92,02822807
7666	-92,02728826
7667	-92,02624744
7668	-92,0251349
7669	-92,02399195
7670	-92,02290903
7671	-92,02198134
7672	-92,02127939
7673	-92,02093017
7674	-92,02103209
7675	-92,0216159
7676	-92,02265537
7677	-92,02411513
7678	-92,02595417
7679	-92,02807186
7680	-92,03032391
7681	-92,03252831
7682	-92,03455889
7683	-92,03626657
7684	-92,03757435
7685	-92,03847214
7686	-92,03898941
7687	-92,03911283
7688	-92,03878778
7689	-92,0380194
7690	-92,03683525
7691	-92,03531515
7692	-92,03350191
7693	-92,03144614
7694	-92,02924983
7695	-92,02696128
7696	-92,02461885
7697	-92,02226199
7698	-92,01997397
7699	-92,01780691
7700	-92,01572638
7701	-92,01368964
7702	-92,01185618
7703	-92,01035888
7704	-92,00930474
7705	-92,00877396
7706	-92,00870825
7707	-92,00894962
7708	-92,00928621
7709	-92,00956473
7710	-92,00971421
7711	-92,00980906
7712	-92,01000666
7713	-92,01037692
7714	-92,01095725
7715	-92,01169722
7716	-92,01251068
7717	-92,01330142
7718	-92,0139379
7719	-92,01428
7720	-92,01428694
7721	-92,01401189
7722	-92,01354566
7723	-92,01306333
7724	-92,01272346
7725	-92,01260357
7726	-92,01270282
7727	-92,01289669
7728	-92,013019
7729	-92,01288723
7730	-92,01246446
7731	-92,01175578
7732	-92,01063813
7733	-92,00910954
7734	-92,00731525
7735	-92,00536455
7736	-92,00332604
7737	-92,00126872
7738	-91,99923716
7739	-91,99721387
7740	-91,99514103
7741	-91,99296349
7742	-91,99061466
7743	-91,98807843
7744	-91,98538012
7745	-91,98250784
7746	-91,97948792
7747	-91,97638639
7748	-91,97319121
7749	-91,96982828
7750	-91,96621595
7751	-91,96230431
7752	-91,95819773
7753	-91,9540094
7754	-91,9498309
7755	-91,9457676
7756	-91,94186114
7757	-91,93811971
7758	-91,93459046
7759	-91,93137811
7760	-91,92864164
7761	-91,92648825
7762	-91,92494461
7763	-91,9239914
7764	-91,92359831
7765	-91,92370913
7766	-91,924263
7767	-91,92516562
7768	-91,92628505
7769	-91,92748434
7770	-91,92865434
7771	-91,92972478
7772	-91,93071119
7773	-91,93161772
7774	-91,93240305
7775	-91,93302484
7776	-91,93339446
7777	-91,93351431
7778	-91,93350465
7779	-91,93351983
7780	-91,93369632
7781	-91,93409041
7782	-91,93464274
7783	-91,93537007
7784	-91,93634366
7785	-91,93771158
7786	-91,93957622
7787	-91,94198696
7788	-91,94484282
7789	-91,94799075
7790	-91,95129445
7791	-91,95463464
7792	-91,95798077
7793	-91,9612966
7794	-91,9643914
