1pts-51um-l8-7.7um-25deg-150rpm24/11/202208:42:41	
Time (seconds)	Raw Heat Rate (uJ / s)
14422	-92,05232253
14423	-92,05253923
14424	-92,05280725
14425	-92,05308127
14426	-92,0533179
14427	-92,05347051
14428	-92,05344385
14429	-92,05327471
14430	-92,05302496
14431	-92,05267929
14432	-92,05222639
14433	-92,05173901
14434	-92,05125954
14435	-92,05082455
14436	-92,05051648
14437	-92,05037348
14438	-92,05037174
14439	-92,05047407
14440	-92,05065946
14441	-92,05086321
14442	-92,05105306
14443	-92,05131393
14444	-92,05164517
14445	-92,05200393
14446	-92,05242106
14447	-92,0528664
14448	-92,05317654
14449	-92,05335676
14450	-92,05351451
14451	-92,05364788
14452	-92,05366073
14453	-92,05348176
14454	-92,05313273
14455	-92,05260584
14456	-92,05198766
14457	-92,05131462
14458	-92,05047634
14459	-92,04944706
14460	-92,0483164
14461	-92,04709773
14462	-92,04582598
14463	-92,04466314
14464	-92,0436042
14465	-92,04250162
14466	-92,04133172
14467	-92,040156
14468	-92,03897476
14469	-92,03772135
14470	-92,03643924
14471	-92,03512943
14472	-92,0338552
14473	-92,03279586
14474	-92,03196661
14475	-92,03127972
14476	-92,03071986
14477	-92,03024173
14478	-92,02973745
14479	-92,02918877
14480	-92,02865717
14481	-92,02814499
14482	-92,02762986
14483	-92,02719584
14484	-92,02700784
14485	-92,02711685
14486	-92,02747545
14487	-92,02803572
14488	-92,02864453
14489	-92,02920092
14490	-92,02973275
14491	-92,03028318
14492	-92,03090898
14493	-92,03166947
14494	-92,03259353
14495	-92,03368054
14496	-92,03489596
14497	-92,03626213
14498	-92,03772844
14499	-92,03913953
14500	-92,04048939
14501	-92,04185962
14502	-92,04322468
14503	-92,04460964
14504	-92,04608971
14505	-92,04762992
14506	-92,04919719
14507	-92,05074574
14508	-92,05222791
14509	-92,05356962
14510	-92,05474892
14511	-92,05585947
14512	-92,05692135
14513	-92,05799093
14514	-92,05915024
14515	-92,06031126
14516	-92,06130722
14517	-92,06209147
14518	-92,06266198
14519	-92,06303318
14520	-92,06323979
14521	-92,06327769
14522	-92,06316448
14523	-92,06296218
14524	-92,06276568
14525	-92,0625999
14526	-92,0623586
14527	-92,06200906
14528	-92,06154036
14529	-92,0609252
14530	-92,06019709
14531	-92,05945871
14532	-92,05874842
14533	-92,05805038
14534	-92,05732895
14535	-92,05659201
14536	-92,05588011
14537	-92,0552647
14538	-92,0548601
14539	-92,05468874
14540	-92,05470741
14541	-92,05492018
14542	-92,05529829
14543	-92,05574965
14544	-92,05625842
14545	-92,05689463
14546	-92,0577125
14547	-92,058742
14548	-92,06002185
14549	-92,06158934
14550	-92,06344661
14551	-92,06550374
14552	-92,06768686
14553	-92,06983345
14554	-92,07188671
14555	-92,07390897
14556	-92,07592859
14557	-92,07794704
14558	-92,08004774
14559	-92,08226429
14560	-92,08455095
14561	-92,08685221
14562	-92,08909958
14563	-92,09121427
14564	-92,09314252
14565	-92,09489518
14566	-92,09655614
14567	-92,09815163
14568	-92,09972438
14569	-92,10124048
14570	-92,1025674
14571	-92,10366019
14572	-92,10460373
14573	-92,10544361
14574	-92,10620732
14575	-92,10692352
14576	-92,10764019
14577	-92,10838252
14578	-92,10915782
14579	-92,10998652
14580	-92,11081429
14581	-92,11154429
14582	-92,11216219
14583	-92,11269832
14584	-92,11311584
14585	-92,11345029
14586	-92,11377322
14587	-92,11405015
14588	-92,11419967
14589	-92,1142875
14590	-92,11439454
14591	-92,11450407
14592	-92,11458482
14593	-92,11463007
14594	-92,11456142
14595	-92,11439301
14596	-92,11418059
14597	-92,11389872
14598	-92,11350402
14599	-92,11309807
14600	-92,1127072
14601	-92,1122644
14602	-92,11175753
14603	-92,11118411
14604	-92,11043117
14605	-92,10926695
14606	-92,10741553
14607	-92,10464725
14608	-92,10105324
14609	-92,09701486
14610	-92,09272673
14611	-92,08810687
14612	-92,08273985
14613	-92,07587858
14614	-92,06582666
14615	-92,05058198
14616	-92,02844111
14617	-91,99582207
14618	-91,94966848
14619	-91,88868208
14620	-91,81109328
14621	-91,71371091
14622	-91,5954631
14623	-91,45752635
14624	-91,29702568
14625	-91,11355505
14626	-90,90954539
14627	-90,68601516
14628	-90,44275689
14629	-90,18288016
14630	-89,91175451
14631	-89,63125537
14632	-89,34675777
14633	-89,06429852
14634	-88,78568108
14635	-88,51440003
14636	-88,25568115
14637	-88,01257216
14638	-87,78586967
14639	-87,57944464
14640	-87,39470651
14641	-87,23067865
14642	-87,08790807
14643	-86,96829494
14644	-86,87155769
14645	-86,79535587
14646	-86,74009198
14647	-86,70523642
14648	-86,68846647
14649	-86,68926109
14650	-86,70651075
14651	-86,73962463
14652	-86,78728552
14653	-86,84700736
14654	-86,91853591
14655	-87,0008449
14656	-87,09178586
14657	-87,19110508
14658	-87,29788102
14659	-87,41012642
14660	-87,52772919
14661	-87,65011592
14662	-87,77507658
14663	-87,90268309
14664	-88,03279166
14665	-88,16391552
14666	-88,29545145
14667	-88,42683202
14668	-88,5575699
14669	-88,6864126
14670	-88,81365591
14671	-88,9397968
14672	-89,06304499
14673	-89,18378665
14674	-89,30259174
14675	-89,41771448
14676	-89,52894379
14677	-89,63756525
14678	-89,74267826
14679	-89,8441802
14680	-89,94285903
14681	-90,03753817
14682	-90,12823116
14683	-90,2156649
14684	-90,30023946
14685	-90,38130931
14686	-90,45862148
14687	-90,53328435
14688	-90,60472772
14689	-90,67266244
14690	-90,73773018
14691	-90,8003012
14692	-90,85988316
14693	-90,91624435
14694	-90,96973887
14695	-91,02048144
14696	-91,06877412
14697	-91,11490301
14698	-91,15905231
14699	-91,20077029
14700	-91,24030633
14701	-91,27812355
14702	-91,31397817
14703	-91,34796779
14704	-91,38040591
14705	-91,41139882
14706	-91,44084933
14707	-91,46882747
14708	-91,49560028
14709	-91,5210314
14710	-91,54523519
14711	-91,56846565
14712	-91,59053714
14713	-91,61152679
14714	-91,63163584
14715	-91,65067473
14716	-91,66869126
14717	-91,68578057
14718	-91,70197334
14719	-91,71734615
14720	-91,73197064
14721	-91,74580719
14722	-91,75896496
14723	-91,77158768
14724	-91,78361941
14725	-91,79509934
14726	-91,80603179
14727	-91,81637453
14728	-91,8261216
14729	-91,83542031
14730	-91,84438804
14731	-91,85298768
14732	-91,86123266
14733	-91,86911361
14734	-91,87669645
14735	-91,88402783
14736	-91,89107941
14737	-91,89777292
14738	-91,90415293
14739	-91,91026144
14740	-91,91591691
14741	-91,92112687
14742	-91,92606771
14743	-91,9307312
14744	-91,93505505
14745	-91,9391243
14746	-91,94305492
14747	-91,94684103
14748	-91,95047982
14749	-91,9539641
14750	-91,95723235
14751	-91,9603614
14752	-91,96345735
14753	-91,96648228
14754	-91,969484
14755	-91,97259094
14756	-91,97587896
14757	-91,97927187
14758	-91,98273312
14759	-91,98623769
14760	-91,9897081
14761	-91,99305277
14762	-91,9962313
14763	-91,99932412
14764	-92,00238257
14765	-92,005418
14766	-92,00844153
14767	-92,01141453
14768	-92,01432348
14769	-92,01719362
14770	-92,02002007
14771	-92,02273225
14772	-92,02535884
14773	-92,02794964
14774	-92,0305099
14775	-92,03301527
14776	-92,03552762
14777	-92,03805989
14778	-92,04051471
14779	-92,04293366
14780	-92,0453841
14781	-92,04783708
14782	-92,05032536
14783	-92,05293795
14784	-92,05561527
14785	-92,05824034
14786	-92,0607694
14787	-92,06318784
14788	-92,06547657
14789	-92,06761255
14790	-92,06961035
14791	-92,07142875
14792	-92,07307591
14793	-92,07465753
14794	-92,07614705
14795	-92,07745584
14796	-92,07850732
14797	-92,07922757
14798	-92,07951645
14799	-92,07936929
14800	-92,07887544
14801	-92,07807866
14802	-92,07702116
14803	-92,07578601
14804	-92,07447083
14805	-92,07309234
14806	-92,07167559
14807	-92,07027337
14808	-92,06884293
14809	-92,06736945
14810	-92,06588981
14811	-92,06445485
14812	-92,06306866
14813	-92,06178133
14814	-92,06064347
14815	-92,05965552
14816	-92,05879033
14817	-92,0579756
14818	-92,05707311
14819	-92,05600893
14820	-92,05483643
14821	-92,05358725
14822	-92,05222066
14823	-92,05079512
14824	-92,04937206
14825	-92,04789435
14826	-92,04627965
14827	-92,04459136
14828	-92,0429054
14829	-92,04126188
14830	-92,03966245
14831	-92,03815068
14832	-92,03677035
14833	-92,03553815
14834	-92,03442778
14835	-92,03339325
14836	-92,03242533
14837	-92,03152213
14838	-92,03063619
14839	-92,02972183
14840	-92,02891124
14841	-92,02834842
14842	-92,02794446
14843	-92,02757346
14844	-92,02725061
14845	-92,0270355
14846	-92,02691504
14847	-92,02688133
14848	-92,02698313
14849	-92,02717366
14850	-92,02737559
14851	-92,02758832
14852	-92,02778811
14853	-92,02798837
14854	-92,02824087
14855	-92,02851405
14856	-92,02875833
14857	-92,02898051
14858	-92,02922639
14859	-92,02942859
14860	-92,02954017
14861	-92,02962795
14862	-92,02969394
14863	-92,02972743
14864	-92,02981197
14865	-92,03004376
14866	-92,03034532
14867	-92,03065985
14868	-92,03104645
14869	-92,0314835
14870	-92,03193215
14871	-92,03241722
14872	-92,03294877
14873	-92,03343034
14874	-92,0338558
14875	-92,03431998
14876	-92,03481826
14877	-92,03539525
14878	-92,0361036
14879	-92,03690525
14880	-92,03767011
14881	-92,03835437
14882	-92,03895787
14883	-92,0394164
14884	-92,03982063
14885	-92,04027742
14886	-92,04078363
14887	-92,04135301
14888	-92,04205425
14889	-92,04289798
14890	-92,04377685
14891	-92,04463727
14892	-92,04545064
14893	-92,04616619
14894	-92,04677897
14895	-92,04738782
14896	-92,04809333
14897	-92,04893969
14898	-92,04990155
14899	-92,05083497
14900	-92,05159759
14901	-92,05215502
14902	-92,05261069
14903	-92,05301033
14904	-92,05336826
14905	-92,05375989
14906	-92,05426616
14907	-92,05485488
14908	-92,05551838
14909	-92,05630432
14910	-92,05715604
14911	-92,05798631
14912	-92,05883185
14913	-92,05975079
14914	-92,06079956
14915	-92,06199741
14916	-92,06330622
14917	-92,06462529
14918	-92,06592862
14919	-92,06718656
14920	-92,06829772
14921	-92,06918845
14922	-92,06991603
14923	-92,07055878
14924	-92,07114891
14925	-92,07178031
14926	-92,07251985
14927	-92,07325548
14928	-92,0738546
14929	-92,07432214
14930	-92,0747586
14931	-92,07525015
14932	-92,07584607
14933	-92,07650938
14934	-92,07723529
14935	-92,07806209
14936	-92,0790108
14937	-92,08004242
14938	-92,08104021
14939	-92,08195213
14940	-92,08281281
14941	-92,08369775
14942	-92,0846926
14943	-92,0858324
14944	-92,0870715
14945	-92,08833921
14946	-92,08956536
14947	-92,09071148
14948	-92,09182537
14949	-92,09293999
14950	-92,09408297
14951	-92,09519504
14952	-92,09621452
14953	-92,09717546
14954	-92,09807447
14955	-92,09884786
14956	-92,09948012
14957	-92,09997023
14958	-92,10031703
14959	-92,10057438
14960	-92,10082403
14961	-92,10112199
14962	-92,10142869
14963	-92,10171132
14964	-92,1019742
14965	-92,10217008
14966	-92,10230768
14967	-92,10244159
14968	-92,10257825
14969	-92,10273504
14970	-92,10291786
14971	-92,10308168
14972	-92,10318897
14973	-92,1033386
14974	-92,10353355
14975	-92,10367416
14976	-92,10371607
14977	-92,1037009
14978	-92,10363955
14979	-92,10350877
14980	-92,10334954
14981	-92,10321475
14982	-92,1031217
14983	-92,10314213
14984	-92,10328694
14985	-92,10352423
14986	-92,10382777
14987	-92,1042799
14988	-92,10480277
14989	-92,10531974
14990	-92,10585557
14991	-92,10642838
14992	-92,10701656
14993	-92,1076017
14994	-92,10819606
14995	-92,10879123
14996	-92,10939291
14997	-92,11001571
14998	-92,11060364
14999	-92,11110392
15000	-92,11149376
15001	-92,11182126
15002	-92,11207736
15003	-92,11232178
15004	-92,11265103
15005	-92,11310794
15006	-92,11366194
15007	-92,11432997
15008	-92,11509663
15009	-92,1159481
15010	-92,11682758
15011	-92,11763477
15012	-92,11831782
15013	-92,11891168
15014	-92,11953358
15015	-92,12024485
15016	-92,12098993
15017	-92,12171017
15018	-92,12239926
15019	-92,12302641
15020	-92,12355875
15021	-92,12400421
15022	-92,12427837
15023	-92,12435397
15024	-92,12424947
15025	-92,12407582
15026	-92,12391506
15027	-92,12377345
15028	-92,12367322
15029	-92,12362835
15030	-92,12360295
15031	-92,12358338
15032	-92,12355766
15033	-92,12351719
15034	-92,1234437
15035	-92,12329324
15036	-92,12305641
15037	-92,12281759
15038	-92,12267367
15039	-92,12259443
15040	-92,12250611
15041	-92,12243296
15042	-92,12247067
15043	-92,12261527
15044	-92,12281049
15045	-92,12314196
15046	-92,12362746
15047	-92,12420895
15048	-92,12484823
15049	-92,12553739
15050	-92,12623889
15051	-92,12699457
15052	-92,12787335
15053	-92,12889105
15054	-92,13008922
15055	-92,13152376
15056	-92,13322298
15057	-92,1351369
15058	-92,13717242
15059	-92,13925375
15060	-92,14123046
15061	-92,1430426
15062	-92,14479501
15063	-92,14655893
15064	-92,14833874
15065	-92,15024145
15066	-92,15230963
15067	-92,15442203
15068	-92,15649893
15069	-92,1585238
15070	-92,16044157
15071	-92,16219422
15072	-92,1637678
15073	-92,16520613
15074	-92,16651615
15075	-92,16775001
15076	-92,16901743
15077	-92,17030209
15078	-92,17149625
15079	-92,17256836
15080	-92,17342475
15081	-92,17395042
15082	-92,1741734
15083	-92,17411106
15084	-92,17372272
15085	-92,17303477
15086	-92,17209982
15087	-92,1708879
15088	-92,16939066
15089	-92,16769847
15090	-92,16590209
15091	-92,16400474
15092	-92,16201279
15093	-92,15991682
15094	-92,15774671
15095	-92,15553287
15096	-92,15335022
15097	-92,15124229
15098	-92,14923709
15099	-92,14738779
15100	-92,14569193
15101	-92,14412395
15102	-92,14270998
15103	-92,14142729
15104	-92,14015748
15105	-92,1387957
15106	-92,13732526
15107	-92,13575892
15108	-92,1341568
15109	-92,13254011
15110	-92,13100054
15111	-92,1295613
15112	-92,12818618
15113	-92,12687693
15114	-92,12563949
15115	-92,1244906
15116	-92,12341881
15117	-92,12239371
15118	-92,12137481
15119	-92,1204291
15120	-92,11967119
15121	-92,11913739
15122	-92,11877663
15123	-92,11855162
15124	-92,118418
15125	-92,11831008
15126	-92,11822989
15127	-92,11826352
15128	-92,11842322
15129	-92,11862863
15130	-92,11883866
15131	-92,11907
15132	-92,11936006
15133	-92,1197596
15134	-92,12024311
15135	-92,12071145
15136	-92,1210904
15137	-92,12138643
15138	-92,12161158
15139	-92,12178454
15140	-92,12191602
15141	-92,12201342
15142	-92,12200075
15143	-92,12186486
15144	-92,12169274
15145	-92,12145535
15146	-92,121104
15147	-92,1206325
15148	-92,12008949
15149	-92,11955925
15150	-92,11918277
15151	-92,11900909
15152	-92,11899669
15153	-92,1191454
15154	-92,11938485
15155	-92,11964782
15156	-92,11988925
15157	-92,12013109
15158	-92,12035035
15159	-92,12052782
15160	-92,12075291
15161	-92,12107755
15162	-92,12142051
15163	-92,12170883
15164	-92,12186384
15165	-92,12175094
15166	-92,12134891
15167	-92,12076072
15168	-92,12001929
15169	-92,11920177
15170	-92,11841845
15171	-92,11773514
15172	-92,11712064
15173	-92,11654906
15174	-92,11597576
15175	-92,11532575
15176	-92,11457089
15177	-92,1138166
15178	-92,11312595
15179	-92,112509
15180	-92,11201308
15181	-92,11166201
15182	-92,1114129
15183	-92,11123852
15184	-92,11107732
15185	-92,11081455
15186	-92,11036024
15187	-92,10975673
15188	-92,1090623
15189	-92,10823813
15190	-92,10728331
15191	-92,10627508
15192	-92,10522468
15193	-92,10400223
15194	-92,10251832
15195	-92,10076841
15196	-92,09880898
15197	-92,0967269
15198	-92,09457966
15199	-92,09240841
15200	-92,09026142
15201	-92,08822896
15202	-92,08635457
15203	-92,08462182
15204	-92,08310106
15205	-92,08178084
15206	-92,0805298
15207	-92,07925295
15208	-92,07809648
15209	-92,07712086
15210	-92,07621392
15211	-92,07518769
15212	-92,07360987
15213	-92,0709704
15214	-92,06688886
15215	-92,06060587
15216	-92,05131046
15217	-92,03843898
15218	-92,02136213
15219	-91,99902779
15220	-91,97077069
15221	-91,93663816
15222	-91,8956375
15223	-91,84728886
15224	-91,79193807
15225	-91,72946247
15226	-91,65910742
15227	-91,58117382
15228	-91,4969921
15229	-91,40648183
15230	-91,31073135
15231	-91,21158163
15232	-91,10939389
15233	-91,00522797
15234	-90,90110274
15235	-90,79817685
15236	-90,69648851
15237	-90,59759879
15238	-90,50278535
15239	-90,4121659
15240	-90,32612832
15241	-90,24598781
15242	-90,1724362
15243	-90,10497002
15244	-90,04453538
15245	-89,99128769
15246	-89,94453239
15247	-89,90472455
15248	-89,87163668
15249	-89,84466722
15250	-89,82367937
15251	-89,80875943
15252	-89,79961916
15253	-89,79580003
15254	-89,79708729
15255	-89,80329009
15256	-89,81429942
15257	-89,82954962
15258	-89,84853978
15259	-89,87112896
15260	-89,89687371
15261	-89,92517068
15262	-89,95607333
15263	-89,98943634
15264	-90,02461875
15265	-90,06160111
15266	-90,10031453
15267	-90,14016495
15268	-90,18067658
15269	-90,22187131
15270	-90,26371629
15271	-90,30556593
15272	-90,34760242
15273	-90,38999094
15274	-90,43211763
15275	-90,47413198
15276	-90,51622186
15277	-90,55776828
15278	-90,59887707
15279	-90,6397352
15280	-90,67972916
15281	-90,71889747
15282	-90,75751395
15283	-90,79545693
15284	-90,83268396
15285	-90,86919877
15286	-90,90506314
15287	-90,94008582
15288	-90,97409725
15289	-91,00717902
15290	-91,03932591
