1ptspool-77um-stp2l8-25deg-250rpm24/11/202208:29:18	
Time (seconds)	Raw Heat Rate (uJ / s)
13643	-91,7321397
13644	-91,73248226
13645	-91,73291899
13646	-91,73347703
13647	-91,73412393
13648	-91,73486841
13649	-91,73572373
13650	-91,73669187
13651	-91,73764219
13652	-91,73847286
13653	-91,73915334
13654	-91,7397502
13655	-91,74038125
13656	-91,74116261
13657	-91,74209639
13658	-91,74318441
13659	-91,74442638
13660	-91,74571394
13661	-91,7469581
13662	-91,74811659
13663	-91,74918182
13664	-91,75018845
13665	-91,75114406
13666	-91,75211128
13667	-91,75314598
13668	-91,75424609
13669	-91,75536414
13670	-91,75647006
13671	-91,75753018
13672	-91,75846351
13673	-91,75918988
13674	-91,75973169
13675	-91,76016701
13676	-91,76056474
13677	-91,76091386
13678	-91,76112864
13679	-91,76108023
13680	-91,76084968
13681	-91,76041489
13682	-91,75976566
13683	-91,75894013
13684	-91,75787589
13685	-91,75647291
13686	-91,75465472
13687	-91,7524599
13688	-91,74988938
13689	-91,74694591
13690	-91,74372562
13691	-91,74026802
13692	-91,73658242
13693	-91,73264852
13694	-91,72856267
13695	-91,72433199
13696	-91,71997719
13697	-91,71563125
13698	-91,71134215
13699	-91,70718131
13700	-91,70320162
13701	-91,69943842
13702	-91,69588936
13703	-91,69264075
13704	-91,68971362
13705	-91,68698527
13706	-91,68437708
13707	-91,6820234
13708	-91,68002387
13709	-91,67836722
13710	-91,67703308
13711	-91,6760436
13712	-91,67530322
13713	-91,67475452
13714	-91,67440923
13715	-91,67431918
13716	-91,67447404
13717	-91,67486747
13718	-91,67546836
13719	-91,67619995
13720	-91,67703144
13721	-91,67797335
13722	-91,67891995
13723	-91,67986189
13724	-91,68083376
13725	-91,68182069
13726	-91,68281162
13727	-91,683789
13728	-91,68479835
13729	-91,68585594
13730	-91,68693832
13731	-91,6880912
13732	-91,68928242
13733	-91,69044424
13734	-91,69153468
13735	-91,69256418
13736	-91,6935639
13737	-91,69452105
13738	-91,69544188
13739	-91,69634842
13740	-91,6972717
13741	-91,69820413
13742	-91,69917583
13743	-91,70015616
13744	-91,70114256
13745	-91,70214014
13746	-91,70305355
13747	-91,703866
13748	-91,70467637
13749	-91,70556826
13750	-91,70653488
13751	-91,70753551
13752	-91,70864314
13753	-91,70991537
13754	-91,71132807
13755	-91,71286466
13756	-91,71449031
13757	-91,71616188
13758	-91,71790285
13759	-91,71970415
13760	-91,72152431
13761	-91,72336356
13762	-91,72523348
13763	-91,72710956
13764	-91,7289337
13765	-91,73071476
13766	-91,73251416
13767	-91,73430777
13768	-91,73600744
13769	-91,7376225
13770	-91,7391699
13771	-91,74059835
13772	-91,74179147
13773	-91,74265432
13774	-91,74318173
13775	-91,74336711
13776	-91,74328595
13777	-91,74296393
13778	-91,74234472
13779	-91,74149914
13780	-91,74048809
13781	-91,73917173
13782	-91,73746101
13783	-91,73545526
13784	-91,73317984
13785	-91,73059398
13786	-91,72779349
13787	-91,72493061
13788	-91,72204262
13789	-91,71913859
13790	-91,71628986
13791	-91,71350038
13792	-91,71075821
13793	-91,70810742
13794	-91,70552702
13795	-91,70295206
13796	-91,70046957
13797	-91,69819136
13798	-91,69615757
13799	-91,6943775
13800	-91,69286525
13801	-91,69162547
13802	-91,69069494
13803	-91,69009012
13804	-91,68981838
13805	-91,68980068
13806	-91,68995113
13807	-91,69027449
13808	-91,69074241
13809	-91,69119339
13810	-91,69103644
13811	-91,68876832
13812	-91,68238953
13813	-91,66773048
13814	-91,63849276
13815	-91,58796031
13816	-91,50463988
13817	-91,37965597
13818	-91,20961806
13819	-90,98417298
13820	-90,70032453
13821	-90,3629909
13822	-89,96827523
13823	-89,51911044
13824	-89,02411213
13825	-88,48742581
13826	-87,91071797
13827	-87,30069084
13828	-86,66909538
13829	-86,02396498
13830	-85,37688555
13831	-84,74573166
13832	-84,14205423
13833	-83,57332994
13834	-83,05423801
13835	-82,59078028
13836	-82,18079318
13837	-81,83112951
13838	-81,54155263
13839	-81,30529936
13840	-81,12068009
13841	-80,99047552
13842	-80,91169527
13843	-80,87675255
13844	-80,88660827
13845	-80,93745004
13846	-81,02198564
13847	-81,13797731
13848	-81,28180561
13849	-81,45133473
13850	-81,6438483
13851	-81,85502597
13852	-82,08390535
13853	-82,32778598
13854	-82,58301889
13855	-82,84943145
13856	-83,12382962
13857	-83,40225041
13858	-83,68591008
13859	-83,97159941
13860	-84,25605435
13861	-84,53978985
13862	-84,82340902
13863	-85,10584283
13864	-85,38281387
13865	-85,65498286
13866	-85,92332634
13867	-86,18391988
13868	-86,43627646
13869	-86,68303342
13870	-86,92198251
13871	-87,15172316
13872	-87,37503344
13873	-87,59002582
13874	-87,79563371
13875	-87,99359045
13876	-88,18468701
13877	-88,36735908
13878	-88,54092835
13879	-88,70704687
13880	-88,86502658
13881	-89,01513403
13882	-89,15840388
13883	-89,29566673
13884	-89,42587212
13885	-89,54868582
13886	-89,66546713
13887	-89,77571751
13888	-89,87968248
13889	-89,9781723
13890	-90,07139143
13891	-90,15901316
13892	-90,24130977
13893	-90,31904577
13894	-90,39240848
13895	-90,46126635
13896	-90,5257758
13897	-90,58644421
13898	-90,64300651
13899	-90,69574834
13900	-90,74525342
13901	-90,79165568
13902	-90,83498515
13903	-90,87551365
13904	-90,91370852
13905	-90,94970433
13906	-90,98335202
13907	-91,01472068
13908	-91,04428447
13909	-91,07213013
13910	-91,09794396
13911	-91,12192006
13912	-91,14454326
13913	-91,16582585
13914	-91,18579199
13915	-91,20474904
13916	-91,22275216
13917	-91,23949147
13918	-91,25492104
13919	-91,26928915
13920	-91,28267583
13921	-91,29508086
13922	-91,3067088
13923	-91,31759391
13924	-91,327822
13925	-91,3376837
13926	-91,34723411
13927	-91,35632422
13928	-91,36483582
13929	-91,37276598
13930	-91,38009922
13931	-91,38688354
13932	-91,39332471
13933	-91,39954565
13934	-91,40553823
13935	-91,41136517
13936	-91,41704832
13937	-91,42258621
13938	-91,42799528
13939	-91,43334563
13940	-91,43857419
13941	-91,44362928
13942	-91,44854644
13943	-91,45339464
13944	-91,45824778
13945	-91,46300309
13946	-91,46774461
13947	-91,47246979
13948	-91,47709277
13949	-91,48160856
13950	-91,48598728
13951	-91,4903264
13952	-91,49449528
13953	-91,49843248
13954	-91,50212026
13955	-91,50555784
13956	-91,50874994
13957	-91,511787
13958	-91,51474417
13959	-91,51769372
13960	-91,52080701
13961	-91,52400137
13962	-91,52721325
13963	-91,53035527
13964	-91,53339507
13965	-91,53630278
13966	-91,53897518
13967	-91,54144346
13968	-91,54373589
13969	-91,54585635
13970	-91,54784791
13971	-91,54981374
13972	-91,55173471
13973	-91,55349339
13974	-91,55501373
13975	-91,55625813
13976	-91,55725018
13977	-91,55805363
13978	-91,55878111
13979	-91,55945643
13980	-91,56007958
13981	-91,56073273
13982	-91,56146151
13983	-91,56232227
13984	-91,56324589
13985	-91,5641298
13986	-91,56488403
13987	-91,56553975
13988	-91,56622972
13989	-91,56701045
13990	-91,56779029
13991	-91,56859816
13992	-91,56944191
13993	-91,57037534
13994	-91,57142277
13995	-91,5726396
13996	-91,57407337
13997	-91,57560449
13998	-91,57715722
13999	-91,57876144
14000	-91,58034081
14001	-91,58189023
14002	-91,58342539
14003	-91,58491688
14004	-91,58631244
14005	-91,58766258
14006	-91,58895189
14007	-91,59009605
14008	-91,59104031
14009	-91,59176811
14010	-91,59226364
14011	-91,59255641
14012	-91,5928208
14013	-91,5931839
14014	-91,59369214
14015	-91,59448949
14016	-91,59548294
14017	-91,59651866
14018	-91,59749605
14019	-91,5983923
14020	-91,59916847
14021	-91,59984848
14022	-91,60057958
14023	-91,60143676
14024	-91,60242433
14025	-91,60357371
14026	-91,60482645
14027	-91,6060729
14028	-91,60723054
14029	-91,60826352
14030	-91,60912589
14031	-91,60986162
14032	-91,61055255
14033	-91,61128682
14034	-91,61215213
14035	-91,61324383
14036	-91,61449553
14037	-91,61581397
14038	-91,61717438
14039	-91,61863106
14040	-91,62009995
14041	-91,62149622
14042	-91,62284561
14043	-91,62415477
14044	-91,62537708
14045	-91,62649983
14046	-91,62757695
14047	-91,6286192
14048	-91,62954039
14049	-91,63029656
14050	-91,63087599
14051	-91,63136501
14052	-91,6317942
14053	-91,63210607
14054	-91,63224206
14055	-91,63223782
14056	-91,63213057
14057	-91,63180096
14058	-91,63121145
14059	-91,63043731
14060	-91,62952942
14061	-91,62856355
14062	-91,62767853
14063	-91,62701086
14064	-91,6265228
14065	-91,62617425
14066	-91,62601902
14067	-91,62599765
14068	-91,62611408
14069	-91,62634837
14070	-91,62673557
14071	-91,62723037
14072	-91,62796591
14073	-91,6290138
14074	-91,63039035
14075	-91,63201772
14076	-91,63380779
14077	-91,63565847
14078	-91,63749656
14079	-91,63935878
14080	-91,64133501
14081	-91,6432645
14082	-91,64514658
14083	-91,64705894
14084	-91,64899862
14085	-91,65097044
14086	-91,65298452
14087	-91,65492111
14088	-91,65676999
14089	-91,6585407
14090	-91,66027903
14091	-91,66201506
14092	-91,66365821
14093	-91,66515953
14094	-91,66653534
14095	-91,66764847
14096	-91,66858928
14097	-91,66939417
14098	-91,66994228
14099	-91,67025834
14100	-91,67035618
14101	-91,67026377
14102	-91,67009406
14103	-91,66979197
14104	-91,66931232
14105	-91,66863113
14106	-91,66775044
14107	-91,6666808
14108	-91,66541777
14109	-91,66390785
14110	-91,66224591
14111	-91,66044321
14112	-91,65857782
14113	-91,65675207
14114	-91,65504626
14115	-91,65343564
14116	-91,6518835
14117	-91,65029394
14118	-91,6486361
14119	-91,64691697
14120	-91,64512097
14121	-91,64324084
14122	-91,64126279
14123	-91,63927704
14124	-91,63736069
14125	-91,63551238
14126	-91,63377411
14127	-91,63210677
14128	-91,63041566
14129	-91,62857374
14130	-91,6264823
14131	-91,62419227
14132	-91,62179664
14133	-91,61944331
14134	-91,61724816
14135	-91,61536973
14136	-91,61378123
14137	-91,61251615
14138	-91,61149607
14139	-91,61064357
14140	-91,60987355
14141	-91,60911576
14142	-91,60836795
14143	-91,60771906
14144	-91,60724324
14145	-91,6070384
14146	-91,6070978
14147	-91,60743072
14148	-91,60796912
14149	-91,6085709
14150	-91,60906444
14151	-91,60952309
14152	-91,60996525
14153	-91,61037391
14154	-91,61074825
14155	-91,61111954
14156	-91,61152584
14157	-91,61189039
14158	-91,61219192
14159	-91,61238855
14160	-91,61249339
14161	-91,61257584
14162	-91,6126539
14163	-91,61272851
14164	-91,61282984
14165	-91,61307293
14166	-91,61339756
14167	-91,61372271
14168	-91,61405617
14169	-91,61449852
14170	-91,61501212
14171	-91,61554741
14172	-91,6161948
14173	-91,61697344
14174	-91,61794221
14175	-91,61899001
14176	-91,62002096
14177	-91,62096482
14178	-91,62176128
14179	-91,6224097
14180	-91,62284671
14181	-91,62312697
14182	-91,62337419
14183	-91,62370958
14184	-91,62399795
14185	-91,62426062
14186	-91,6245598
14187	-91,6248964
14188	-91,62525896
14189	-91,62574402
14190	-91,62645524
14191	-91,62725258
14192	-91,62807144
14193	-91,62886488
14194	-91,62963462
14195	-91,63047687
14196	-91,63143273
14197	-91,63250666
14198	-91,63358935
14199	-91,63475326
14200	-91,63598056
14201	-91,63714948
14202	-91,63830959
14203	-91,63951603
14204	-91,64058345
14205	-91,64143646
14206	-91,64220117
14207	-91,64295902
14208	-91,64377999
14209	-91,6447246
14210	-91,64579689
14211	-91,64690214
14212	-91,64789169
14213	-91,64875641
14214	-91,64948285
14215	-91,6501102
14216	-91,65073662
14217	-91,65129666
14218	-91,6516683
14219	-91,6519011
14220	-91,65214625
14221	-91,65251006
14222	-91,6529982
14223	-91,65360937
14224	-91,65426879
14225	-91,65484109
14226	-91,65530118
14227	-91,6557544
14228	-91,65622757
14229	-91,65671806
14230	-91,65728914
14231	-91,65799411
14232	-91,65886732
14233	-91,65997956
14234	-91,66135035
14235	-91,6629055
14236	-91,66458282
14237	-91,66633333
14238	-91,66809182
14239	-91,6698284
14240	-91,67167399
14241	-91,67370057
14242	-91,67589178
14243	-91,67826521
14244	-91,68082413
14245	-91,68350658
14246	-91,68619486
14247	-91,68878012
14248	-91,6912054
14249	-91,69342743
14250	-91,6954125
14251	-91,697127
14252	-91,69862218
14253	-91,69997769
14254	-91,70122299
14255	-91,7022362
14256	-91,70289396
14257	-91,703146
14258	-91,7029566
14259	-91,70232563
14260	-91,70135148
14261	-91,70015728
14262	-91,6987824
14263	-91,69723031
14264	-91,69553623
14265	-91,69368279
14266	-91,69174258
14267	-91,68980581
14268	-91,68791592
14269	-91,68607442
14270	-91,68425623
14271	-91,6824478
14272	-91,68066181
14273	-91,6789938
14274	-91,67755322
14275	-91,67629988
14276	-91,67520732
14277	-91,67437304
14278	-91,67389331
14279	-91,6737444
14280	-91,67389817
14281	-91,67427427
14282	-91,67473372
14283	-91,67523722
14284	-91,67584543
14285	-91,67664764
14286	-91,67776558
14287	-91,67925242
14288	-91,68105026
14289	-91,68304565
14290	-91,68517057
14291	-91,68737861
14292	-91,68954382
14293	-91,69154252
14294	-91,69341053
14295	-91,69524668
14296	-91,69709324
14297	-91,69901314
14298	-91,70108952
14299	-91,7033198
14300	-91,70561711
14301	-91,70798615
14302	-91,71046268
14303	-91,71300498
14304	-91,71554236
14305	-91,71809685
14306	-91,72070989
14307	-91,72339861
14308	-91,72617443
14309	-91,72903288
14310	-91,73197152
14311	-91,73503417
14312	-91,73822648
14313	-91,74139566
14314	-91,74437206
14315	-91,74720934
14316	-91,74992251
14317	-91,75242749
14318	-91,75481172
14319	-91,75726997
14320	-91,75983346
14321	-91,76244642
14322	-91,76518328
14323	-91,76808268
14324	-91,77108283
14325	-91,77416725
14326	-91,77728165
14327	-91,7803384
14328	-91,78331996
14329	-91,78629374
14330	-91,78922378
14331	-91,79203632
14332	-91,79480287
14333	-91,79753631
14334	-91,80015525
14335	-91,80268045
14336	-91,8051277
14337	-91,80735945
14338	-91,80929899
14339	-91,81096596
14340	-91,81233704
14341	-91,81339603
14342	-91,81423693
14343	-91,81495432
14344	-91,81556464
14345	-91,81608958
14346	-91,81655651
14347	-91,81692777
14348	-91,81710026
14349	-91,81704257
14350	-91,81671519
14351	-91,81610463
14352	-91,81528316
14353	-91,81431196
14354	-91,81313476
14355	-91,81164666
14356	-91,80987578
14357	-91,80789014
14358	-91,80568256
14359	-91,80327038
14360	-91,80073866
14361	-91,79812795
14362	-91,79542722
14363	-91,79265406
14364	-91,78979425
14365	-91,78683791
14366	-91,78381499
14367	-91,78077026
14368	-91,77771272
14369	-91,77472931
14370	-91,77194428
14371	-91,76937653
14372	-91,76694772
14373	-91,76469133
14374	-91,76270278
14375	-91,76098775
14376	-91,75955909
14377	-91,75840405
14378	-91,75749408
14379	-91,75677077
14380	-91,75618943
14381	-91,75568984
14382	-91,75526061
14383	-91,75495386
14384	-91,75475694
14385	-91,75459204
14386	-91,75446213
14387	-91,75446125
14388	-91,75462593
14389	-91,75490795
14390	-91,75520879
14391	-91,75541801
14392	-91,75554102
14393	-91,75564254
14394	-91,75576783
14395	-91,75590355
14396	-91,75605562
14397	-91,75623219
14398	-91,75645022
14399	-91,75671966
14400	-91,75708929
14401	-91,75750983
14402	-91,75786184
14403	-91,75806806
14404	-91,75812698
14405	-91,7580368
14406	-91,75778352
14407	-91,7574051
14408	-91,75692936
14409	-91,75630684
14410	-91,7552811
14411	-91,75295441
14412	-91,74778608
14413	-91,73792822
14414	-91,71995325
14415	-91,68663707
14416	-91,63041594
14417	-91,54664953
14418	-91,42568722
14419	-91,26145312
14420	-91,05377331
14421	-90,80054695
14422	-90,49613819
14423	-90,14061007
14424	-89,7398643
14425	-89,29601243
14426	-88,81224829
14427	-88,28929308
14428	-87,73287898
14429	-87,15374725
14430	-86,56287323
14431	-85,96959763
14432	-85,38297678
14433	-84,8183939
14434	-84,28433635
14435	-83,78468872
14436	-83,32552582
14437	-82,91502532
14438	-82,55595506
14439	-82,24479105
14440	-81,98228495
14441	-81,76829199
14442	-81,60560645
14443	-81,49193473
14444	-81,42036651
14445	-81,38835879
14446	-81,39660563
14447	-81,44168992
14448	-81,51719976
14449	-81,62287951
14450	-81,75555903
14451	-81,91007331
14452	-82,08583667
14453	-82,28013029
14454	-82,48895096
14455	-82,70974435
14456	-82,94204505
14457	-83,18368647
14458	-83,43116262
14459	-83,68551347
14460	-83,94519843
14461	-84,20573722
14462	-84,46725483
14463	-84,72996163
14464	-84,99117549
14465	-85,24994598
14466	-85,50571649
14467	-85,75608702
14468	-86,00167224
14469	-86,24359823
14470	-86,48014447
14471	-86,70919115
14472	-86,93151798
14473	-87,14849366
14474	-87,35715115
14475	-87,55831332
14476	-87,75356382
14477	-87,94048023
14478	-88,11998643
14479	-88,29220616
14480	-88,45636951
14481	-88,61453532
14482	-88,7667105
14483	-88,91116142
14484	-89,0487251
14485	-89,18083627
14486	-89,30714824
14487	-89,42721519
14488	-89,54123935
14489	-89,65003671
14490	-89,75330185
14491	-89,85113885
14492	-89,94416548
14493	-90,03203881
14494	-90,11486692
14495	-90,1933257
14496	-90,26730255
14497	-90,33709612
14498	-90,40328462
14499	-90,46569491
14500	-90,52444623
14501	-90,57996387
14502	-90,63197897
14503	-90,68091598
14504	-90,72737203
14505	-90,77085429
14506	-90,81174694
14507	-90,85060115
14508	-90,88704404
14509	-90,92141318
